133900,"NCR
133901,TONDO I / II
133902,BINONDO
133903,QUIAPO
133904,SAN NICOLAS
133905,SANTA CRUZ
133906,SAMPALOC
133907,SAN MIGUEL
133908,ERMITA
133909,INTRAMUROS
133910,MALATE
133911,PACO
133912,PANDACAN
133913,PORT AREA
133914,SANTA ANA
137400,"NCR
137401,CITY OF MANDALUYONG
137402,CITY OF MARIKINA
137403,CITY OF PASIG
137404,QUEZON CITY
137405,CITY OF SAN JUAN
137500,"NCR
137501,CALOOCAN CITY
137502,CITY OF MALABON
137503,CITY OF NAVOTAS
137504,CITY OF VALENZUELA
137600,"NCR
137601,CITY OF LAS PIÑAS
137602,CITY OF MAKATI
137603,CITY OF MUNTINLUPA
137604,CITY OF PARAÑAQUE
137605,PASAY CITY
137606,PATEROS
137607,TAGUIG CITY
140101,BANGUED (Capital)
140102,BOLINEY
140103,BUCAY
140104,BUCLOC
140105,DAGUIOMAN
140106,DANGLAS
140107,DOLORES
140108,LA PAZ
140109,LACUB
140110,LAGANGILANG
140111,LAGAYAN
140112,LANGIDEN
140113,LICUAN-BAAY (LICUAN)
140114,LUBA
140115,MALIBCONG
140116,MANABO
140117,PEÑARRUBIA
140118,PIDIGAN
140119,PILAR
140120,SALLAPADAN
140121,SAN ISIDRO
140122,SAN JUAN
140123,SAN QUINTIN
140124,TAYUM
140125,TINEG
140126,TUBO
140127,VILLAVICIOSA
141101,ATOK
141102,BAGUIO CITY
141103,BAKUN
141104,BOKOD
141105,BUGUIAS
141106,ITOGON
141107,KABAYAN
141108,KAPANGAN
141109,KIBUNGAN
141110,LA TRINIDAD (Capital)
141111,MANKAYAN
141112,SABLAN
141113,TUBA
141114,TUBLAY
142701,BANAUE
142702,HUNGDUAN
142703,KIANGAN
142704,LAGAWE (Capital)
142705,LAMUT
142706,MAYOYAO
142707,ALFONSO LISTA (POTIA)
142708,AGUINALDO
142709,HINGYON
142710,TINOC
142711,ASIPULO
143201,BALBALAN
143206,LUBUAGAN
143208,PASIL
143209,PINUKPUK
143211,RIZAL (LIWAN)
143213,CITY OF TABUK (Capital)
143214,TANUDAN
143215,TINGLAYAN
144401,BARLIG
144402,BAUKO
144403,BESAO
144404,BONTOC (Capital)
144405,NATONIN
144406,PARACELIS
144407,SABANGAN
144408,SADANGA
144409,SAGADA
144410,TADIAN
148101,CALANASAN (BAYAG)
148102,CONNER
148103,FLORA
148104,KABUGAO (Capital)
148105,LUNA
148106,PUDTOL
148107,SANTA MARCELA
150702,CITY OF LAMITAN
150703,LANTAWAN
150704,MALUSO
150705,SUMISIP
150706,TIPO-TIPO
150707,TUBURAN
150708,AKBAR
150709,AL-BARKA
150710,HADJI MOHAMMAD AJUL
150711,UNGKAYA PUKAN
150712,HADJI MUHTAMAD
150713,TABUAN-LASA
153601,BACOLOD-KALAWI (BACOLOD GRANDE)
153602,BALABAGAN
153603,BALINDONG (WATU)
153604,BAYANG
153605,BINIDAYAN
153606,BUBONG
153607,BUTIG
153609,GANASSI
153610,KAPAI
153611,LUMBA-BAYABAO (MAGUING)
153612,LUMBATAN
153613,MADALUM
153614,MADAMBA
153615,MALABANG
153616,MARANTAO
153617,MARAWI CITY (Capital)
153618,MASIU
153619,MULONDO
153620,PAGAYAWAN (TATARIKAN)
153621,PIAGAPO
153622,POONA BAYABAO (GATA)
153623,PUALAS
153624,DITSAAN-RAMAIN
153625,SAGUIARAN
153626,TAMPARAN
153627,TARAKA
153628,TUBARAN
153629,TUGAYA
153630,WAO
153631,MAROGONG
153632,CALANOGAS
153633,BUADIPOSO-BUNTONG
153634,MAGUING
153635,PICONG (SULTAN GUMANDER)
153636,LUMBAYANAGUE
153637,BUMBARAN
153638,TAGOLOAN II
153639,KAPATAGAN
153640,SULTAN DUMALONDONG
153641,LUMBACA-UNAYAN
153801,AMPATUAN
153802,BULDON
153803,BULUAN
153805,DATU PAGLAS
153806,DATU PIANG
153807,DATU ODIN SINSUAT (DINAIG)
153808,SHARIFF AGUAK (MAGANOY) (Capital)
153809,MATANOG
153810,PAGALUNGAN
153811,PARANG
153812,SULTAN KUDARAT (NULING)
153813,SULTAN SA BARONGIS (LAMBAYONG)
153814,KABUNTALAN (TUMBAO)
153815,UPI
153816,TALAYAN
153817,SOUTH UPI
153818,BARIRA
153819,GEN. S.K. PENDATUN
153820,MAMASAPANO
153821,TALITAY
153822,PAGAGAWAN
153823,PAGLAT
153824,SULTAN MASTURA
153825,GUINDULUNGAN
153826,DATU SAUDI-AMPATUAN
153827,DATU UNSAY
153828,DATU ABDULLAH SANGKI
153829,RAJAH BUAYAN
153830,DATU BLAH T. SINSUAT
153831,DATU ANGGAL MIDTIMBANG
153832,MANGUDADATU
153833,PANDAG
153834,NORTHERN KABUNTALAN
153835,DATU HOFFER AMPATUAN
153836,DATU SALIBO
153837,SHARIFF SAYDONA MUSTAPHA
156601,INDANAN
156602,JOLO (Capital)
156603,KALINGALAN CALUANG
156604,LUUK
156605,MAIMBUNG
156606,HADJI PANGLIMA TAHIL (MARUNGGAS)
156607,OLD PANAMAO
156608,PANGUTARAN
156609,PARANG
156610,PATA
156611,PATIKUL
156612,SIASI
156613,TALIPAO
156614,TAPUL
156615,TONGKIL
156616,PANGLIMA ESTINO (NEW PANAMAO)
156617,LUGUS
156618,PANDAMI
156619,OMAR
157001,PANGLIMA SUGALA (BALIMBING)
157002,BONGAO (Capital)
157003,MAPUN (CAGAYAN DE TAWI-TAWI)
157004,SIMUNUL
157005,SITANGKAI
157006,SOUTH UBIAN
157007,TANDUBAS
157008,TURTLE ISLANDS
157009,LANGUYAN
157010,SAPA-SAPA
157011,SIBUTU
160201,BUENAVISTA
160202,BUTUAN CITY (Capital)
160203,CITY OF CABADBARAN
160204,CARMEN
160205,JABONGA
160206,KITCHARAO
160207,LAS NIEVES
160208,MAGALLANES
160209,NASIPIT
160210,SANTIAGO
160211,TUBAY
160212,REMEDIOS T. ROMUALDEZ
160301,CITY OF BAYUGAN
160302,BUNAWAN
160303,ESPERANZA
160304,LA PAZ
160305,LORETO
160306,PROSPERIDAD (Capital)
160307,ROSARIO
160308,SAN FRANCISCO
160309,SAN LUIS
160310,SANTA JOSEFA
160311,TALACOGON
160312,TRENTO
160313,VERUELA
160314,SIBAGAT
166701,ALEGRIA
166702,BACUAG
166704,BURGOS
166706,CLAVER
166707,DAPA
166708,DEL CARMEN
166710,GENERAL LUNA
166711,GIGAQUIT
166714,MAINIT
166715,MALIMONO
166716,PILAR
166717,PLACER
166718,SAN BENITO
166719,SAN FRANCISCO (ANAO-AON)
166720,SAN ISIDRO
166721,SANTA MONICA (SAPAO)
166722,SISON
166723,SOCORRO
166724,SURIGAO CITY (Capital)
166725,TAGANA-AN
166727,TUBOD
166801,BAROBO
166802,BAYABAS
166803,CITY OF BISLIG
166804,CAGWAIT
166805,CANTILAN
166806,CARMEN
166807,CARRASCAL
166808,CORTES
166809,HINATUAN
166810,LANUZA
166811,LIANGA
166812,LINGIG
166813,MADRID
166814,MARIHATAG
166815,SAN AGUSTIN
166816,SAN MIGUEL
166817,TAGBINA
166818,TAGO
166819,CITY OF TANDAG (Capital)
168501,BASILISA (RIZAL)
168502,CAGDIANAO
168503,DINAGAT
168504,LIBJO (ALBOR)
168505,LORETO
168506,SAN JOSE (Capital)
168507,TUBAJON
174001,BOAC (Capital)
174002,BUENAVISTA
174003,GASAN
174004,MOGPOG
174005,SANTA CRUZ
174006,TORRIJOS
175101,ABRA DE ILOG
175102,CALINTAAN
175103,LOOC
175104,LUBANG
175105,MAGSAYSAY
175106,MAMBURAO (Capital)
175107,PALUAN
175108,RIZAL
175109,SABLAYAN
175110,SAN JOSE
175111,SANTA CRUZ
175201,BACO
175202,BANSUD
175203,BONGABONG
175204,BULALACAO (SAN PEDRO)
175205,CITY OF CALAPAN (Capital)
175206,GLORIA
175207,MANSALAY
175208,NAUJAN
175209,PINAMALAYAN
175210,POLA
175211,PUERTO GALERA
175212,ROXAS
175213,SAN TEODORO
175214,SOCORRO
175215,VICTORIA
175301,ABORLAN
175302,AGUTAYA
175303,ARACELI
175304,BALABAC
175305,BATARAZA
175306,BROOKE'S POINT
175307,BUSUANGA
175308,CAGAYANCILLO
175309,CORON
175310,CUYO
175311,DUMARAN
175312,EL NIDO (BACUIT)
175313,LINAPACAN
175314,MAGSAYSAY
175315,NARRA
175316,PUERTO PRINCESA CITY (Capital)
175317,QUEZON
175318,ROXAS
175319,SAN VICENTE
175320,TAYTAY
175321,KALAYAAN
175322,CULION
175323,RIZAL (MARCOS)
175324,SOFRONIO ESPAÑOLA
175901,ALCANTARA
175902,BANTON
175903,CAJIDIOCAN
175904,CALATRAVA
175905,CONCEPCION
175906,CORCUERA
175907,LOOC
175908,MAGDIWANG
175909,ODIONGAN
175910,ROMBLON (Capital)
175911,SAN AGUSTIN
175912,SAN ANDRES
175913,SAN FERNANDO
175914,SAN JOSE
175915,SANTA FE
175916,FERROL
175917,SANTA MARIA (IMELDA)
184501,BACOLOD CITY (Capital)
184502,BAGO CITY
184503,BINALBAGAN
184504,CADIZ CITY
184505,CALATRAVA
184506,CANDONI
184507,CAUAYAN
184508,ENRIQUE B. MAGALONA (SARAVIA)
184509,CITY OF ESCALANTE
184510,CITY OF HIMAMAYLAN
184511,HINIGARAN
184512,HINOBA-AN (ASIA)
184513,ILOG
184514,ISABELA
184515,CITY OF KABANKALAN
184516,LA CARLOTA CITY
184517,LA CASTELLANA
184518,MANAPLA
184519,MOISES PADILLA (MAGALLON)
184520,MURCIA
184521,PONTEVEDRA
184522,PULUPANDAN
184523,SAGAY CITY
184524,SAN CARLOS CITY
184525,SAN ENRIQUE
184526,SILAY CITY
184527,CITY OF SIPALAY
184528,CITY OF TALISAY
184529,TOBOSO
184530,VALLADOLID
184531,CITY OF VICTORIAS
184532,SALVADOR BENEDICTO
184601,AMLAN (AYUQUITAN)
184602,AYUNGON
184603,BACONG
184604,BAIS CITY
184605,BASAY
184606,CITY OF BAYAWAN (TULONG)
184607,BINDOY (PAYABON)
184608,CANLAON CITY
184609,DAUIN
184610,DUMAGUETE CITY (Capital)
184611,CITY OF GUIHULNGAN
184612,JIMALALUD
184613,LA LIBERTAD
184614,MABINAY
184615,MANJUYOD
184616,PAMPLONA
184617,SAN JOSE
184618,SANTA CATALINA
184619,SIATON
184620,SIBULAN
184621,CITY OF TANJAY
184622,TAYASAN
184623,VALENCIA (LUZURRIAGA)
184624,VALLEHERMOSO
184625,ZAMBOANGUITA
