BBM,42,CAD-413,Caramoran,Catanduanes,V,,,,,1537349.37,409388.73,,,,,,,,,,,,
BBM,43,CAD-413,Caramoran,Catanduanes,V,,,,,1536522.58,409296.83,,,,,,,,,,,,
BBM,44,CAD-413,Caramoran,Catanduanes,V,,,,,1538154.88,412186.16,,,,,,,,,,,,
BBM,45,CAD-413,Caramoran,Catanduanes,V,,,,,1540044.91,412283.11,,,,,,,,,,,,
BBM,46,CAD-413,Caramoran,Catanduanes,V,,,,,1545398.79,407701.02,,,,,,,,,,,,
BBM,47,CAD-413,Caramoran,Catanduanes,V,,,,,1542823.44,412619.95,,,,,,,,,,,,
BBM,48,CAD-413,Caramoran,Catanduanes,V,,,,,1535373.29,408427.01,,,,,,,,,,,,
BBM,49,CAD-413,Caramoran,Catanduanes,V,,,,,1534857.40,406309.26,,,,,,,,,,,,
BBM,50,CAD-413,Caramoran,Catanduanes,V,,,,,1535694.97,406839.61,,,,,,,,,,,,
BBM,51,CAD-413,Caramoran,Catanduanes,V,,,,,1535425.89,406274.06,,,,,,,,,,,,
BBM,52,CAD-413,Caramoran,Catanduanes,V,,,,,1536964.15,411060.50,,,,,,,,,,,,
BBM,53,CAD-413,Caramoran,Catanduanes,V,,,,,1534314.50,408873.02,,,,,,,,,,,,
BBM,55,CAD-413,Caramoran,Catanduanes,V,,,,,1543807.23,412153.80,,,,,,,,,,,,
BBM,56,CAD-413,Caramoran,Catanduanes,V,,,,,1537559.69,409334.96,,,,,,,,,,,,
MBM,4,CAD-413,Caramoran,Catanduanes,V,,,,,1549531.73,407153.32,,,,,,,,,,,,
MBM,5 (New),CAD-413,Caramoran,Catanduanes,V,,,,,1516228.31,410618.70,,,,,,,,,,,,
MBM,6,CAD-413,Caramoran,Catanduanes,V,,,,,1520855.99,406687.29,,,,,,,,,,,,
MBM,9,CAD-413,Caramoran,Catanduanes,V,,,,,1549391.89,406523.09,,,,,,,,,,,,
MBM,10,CAD-413,Caramoran,Catanduanes,V,,,,,1549663.45,406627.89,,,,,,,,,,,,
MBM,11-A,CAD-413,Caramoran,Catanduanes,V,,,,,1548251.70,409802.79,,,,,,,,,,,,
MBM,11,CAD-413,Caramoran,Catanduanes,V,,,,,1549531.73,407153.32,,,,,,,,,,,,
MBM,12,CAD-413,Caramoran,Catanduanes,V,,,,,1548848.52,407441.49,,,,,,,,,,,,
MBM,13,CAD-413,Caramoran,Catanduanes,V,,,,,1547610.94,411129.78,,,,,,,,,,,,
BLLM,1,PLS635-D,Gigmoto,Catanduanes,V,13-45-16.92,124-23-27.64,39993.11,32539.87,,,,,,,,,,,,,,
BLLM,9,PLS635-D,Gigmoto,Catanduanes,V,13-48-6.017,122-24-45.015,,,1526309.960,436477.730,,,,,,,,,,,,
BLLM,10,PLS635-D,Gigmoto,Catanduanes,V,13-48-0.346,122-24-42.881,,,1526135.850,436413.190,,,,,,,,,,,,
BLLM,11,PLS635-D,Gigmoto,Catanduanes,V,13-50-0.916,122-23-54.075,,,1529844.710,434956.590,,,,,,,,,,,,
BLLM,12,PLS635-D,Gigmoto,Catanduanes,V,13-50-4.924,122-23-48.508,,,1529968.310,434789.710,,,,,,,,,,,,
BBM,16,PLS635-D,Gigmoto,Catanduanes,V,,,,,1528322.59,434793.09,,,,,,,,,,,,
BBM,17,PLS635-D,Gigmoto,Catanduanes,V,,,,,1528143.07,434431.23,,,,,,,,,,,,
BLLM,1,PLS-821,Pandan,Catanduanes,V,14-2-17.120,124-9-25.435,20000.000,20000.000,1552692.523,624984.696,,,,,,,,,,,,
BLLM,2,PLS-821,Pandan,Catanduanes,V,14-2-12.366,124-9-15.123,19853.898,19690.573,1552544.892,624675.959,,,,,,,,,,,,
BLLM,3,PLS-821,Pandan,Catanduanes,V,14-3-49.521,124-12-6.761,22840.080,24840.040,1555556.736,629811.468,,,,,,,,,,,,
BLLM,4,PLS-821,Pandan,Catanduanes,V,14-4-0.254,124-11-59.406,23169.870,24619.300,1555885.501,629589.095,,,,,,,,,,,,
BLLM,5,PLS-821,Pandan,Catanduanes,V,14-2-19.468,124-14-46.707,20073.990,29639.710,1552813.748,634625.447,,,,,,,,,,,,
BLLM,6,PLS-821,Pandan,Catanduanes,V,14-2-15.078,124-14-44.777,19939.050,29581.850,1552678.509,634568.240,,,,,,,,,,,,
DAN,,PLS-821,Pandan,Catanduanes,V,,,18741.71,17750.72,,,,,,,,,,,,,,
MID,,PLS-821,Pandan,Catanduanes,V,,,19517.54,31233.85,,,,,,,,,,,,,,
BLLM,1,Cad 411-D,Panganiban,Catanduanes,V,13-54-26.303,124-18-12.149,,,1538028.683,424711.823,,,,,,,,,,,,
BLLM,2,Cad 411-D,Panganiban,Catanduanes,V,,,,,1537863.210,424807.089,,,,,,,,,,,,
BLLM,3,Cad 411-D,Panganiban,Catanduanes,V,,,35392.367,22401.257,,,,,,,,,,,,,,
BLLM,4,Cad 411-D,Panganiban,Catanduanes,V,,,35373.259,22309.396,,,,,,,,,,,,,,
BLLM,5,Cad 411-D,Panganiban,Catanduanes,V,,,36850.736,21306.440,,,,,,,,,,,,,,
BLLM,6,Cad 411-D,Panganiban,Catanduanes,V,,,36832.941,21418.485,,,,,,,,,,,,,,
BLLM,7,Cad 411-D,Panganiban,Catanduanes,V,,,40419.287,24384.406,,,,,,,,,,,,,,
BLLM,8,Cad 411-D,Panganiban,Catanduanes,V,,,41083.849,23994.159,,,,,,,,,,,,,,
BBM,1,Cad 411-D,Panganiban,Catanduanes,V,,,,,1538947.14,423753.51,,,,,,,,,,,,
BBM,2,Cad 411-D,Panganiban,Catanduanes,V,,,39462.16,24060.87,,,,,,,,,,,,,,
BBM,3,Cad 411-D,Panganiban,Catanduanes,V,,,38822.92,23222.33,,,,,,,,,,,,,,
BBM,4,Cad 411-D,Panganiban,Catanduanes,V,,,38160.44,23264.86,,,,,,,,,,,,,,
BBM,5,Cad 411-D,Panganiban,Catanduanes,V,,,37969.45,22921.42,,,,,,,,,,,,,,
BBM,6,Cad 411-D,Panganiban,Catanduanes,V,,,37782.10,22951.14,,,,,,,,,,,,,,
BBM,7,Cad 411-D,Panganiban,Catanduanes,V,,,37665.19,23062.04,,,,,,,,,,,,,,
BBM,8,Cad 411-D,Panganiban,Catanduanes,V,,,37169.90,21943.87,,,,,,,,,,,,,,
BBM,9,Cad 411-D,Panganiban,Catanduanes,V,,,36229.01,23705.29,,,,,,,,,,,,,,
BBM,10,Cad 411-D,Panganiban,Catanduanes,V,,,37196.53,23322.12,,,,,,,,,,,,,,
BBM,11,Cad 411-D,Panganiban,Catanduanes,V,,,35931.90,23488.52,,,,,,,,,,,,,,
BBM,12,Cad 411-D,Panganiban,Catanduanes,V,,,37020.44,24549.08,,,,,,,,,,,,,,
BBM,13,Cad 411-D,Panganiban,Catanduanes,V,,,38042.69,24327.49,,,,,,,,,,,,,,
BBM,14,Cad 411-D,Panganiban,Catanduanes,V,,,38141.29,24328.80,,,,,,,,,,,,,,
BBM,15,Cad 411-D,Panganiban,Catanduanes,V,,,38132.35,24657.74,,,,,,,,,,,,,,
BBM,16,Cad 411-D,Panganiban,Catanduanes,V,,,38194.40,24330.57,,,,,,,,,,,,,,
BBM,17,Cad 411-D,Panganiban,Catanduanes,V,,,38169.76,24688.72,,,,,,,,,,,,,,
BBM,18,Cad 411-D,Panganiban,Catanduanes,V,,,38215.75,24684.07,,,,,,,,,,,,,,
BBM,19,Cad 411-D,Panganiban,Catanduanes,V,,,38254.59,24370.78,,,,,,,,,,,,,,
BBM,20,Cad 411-D,Panganiban,Catanduanes,V,,,,,1538035.91,424660.06,,,,,,,,,,,,
BBM,21,Cad 411-D,Panganiban,Catanduanes,V,,,39054.11,24373.23,,,,,,,,,,,,,,
BBM,22,Cad 411-D,Panganiban,Catanduanes,V,,,38059.07,23607.35,,,,,,,,,,,,,,
BBM,23,Cad 411-D,Panganiban,Catanduanes,V,,,38099.41,23590.96,,,,,,,,,,,,,,
BBM,24,Cad 411-D,Panganiban,Catanduanes,V,,,38153.40,23613.84,,,,,,,,,,,,,,
BBM,25,Cad 411-D,Panganiban,Catanduanes,V,,,38235.39,23689.60,,,,,,,,,,,,,,
BBM,26,Cad 411-D,Panganiban,Catanduanes,V,,,44206.84,29157.24,,,,,,,,,,,,,,
BBM,27,Cad 411-D,Panganiban,Catanduanes,V,,,43004.97,27669.15,,,,,,,,,,,,,,
BBM,28,Cad 411-D,Panganiban,Catanduanes,V,,,42020.00,28650.20,,,,,,,,,,,,,,
BBM,29,Cad 411-D,Panganiban,Catanduanes,V,,,41480.07,28919.03,,,,,,,,,,,,,,
BBM,30,Cad 411-D,Panganiban,Catanduanes,V,,,39680.95,30255.03,,,,,,,,,,,,,,
BBM,31,Cad 411-D,Panganiban,Catanduanes,V,,,39655.34,26940.47,,,,,,,,,,,,,,
BBM,32,Cad 411-D,Panganiban,Catanduanes,V,,,39482.83,28400.20,,,,,,,,,,,,,,
BBM,33,Cad 411-D,Panganiban,Catanduanes,V,,,38402.59,27103.99,,,,,,,,,,,,,,
BBM,34,Cad 411-D,Panganiban,Catanduanes,V,,,37435.05,23400.68,,,,,,,,,,,,,,
BBM,35,Cad 411-D,Panganiban,Catanduanes,V,,,36757.26,22252.20,,,,,,,,,,,,,,
BBM,37,Cad 411-D,Panganiban,Catanduanes,V,,,36434.19,21018.96,,,,,,,,,,,,,,
BBM,38,Cad 411-D,Panganiban,Catanduanes,V,,,37751.14,20874.31,,,,,,,,,,,,,,
BBM,39,Cad 411-D,Panganiban,Catanduanes,V,,,38459.70,21017.81,,,,,,,,,,,,,,
BBM,40,Cad 411-D,Panganiban,Catanduanes,V,,,36276.24,22654.13,,,,,,,,,,,,,,
BLLM,1,Cad 414-D,San Andres,Catanduanes,V,13-35-58.787,124-05-54.999,,,1504065.619,402453.123,,,,,,,,,,,,
BLLM,2,Cad 414-D,San Andres,Catanduanes,V,,,,,1504276.421,402481.994,,,,,,,,,,,,
BLLM,3,Cad 414-D,San Andres,Catanduanes,V,,,,,1504266.798,398280.906,,,,,,,,,,,,
BLLM,4,Cad 414-D,San Andres,Catanduanes,V,,,,,1504361.841,398161.399,,,,,,,,,,,,
BLLM,5,Cad 414-D,San Andres,Catanduanes,V,,,,,1508581.963,396172.845,,,,,,,,,,,,
BLLM,6,Cad 414-D,San Andres,Catanduanes,V,,,,,1508677.116,396137.449,,,,,,,,,,,,
BLLM,7,Cad 414-D,San Andres,Catanduanes,V,,,13389.16,398078.14,,,,,,,,,,,,,,
BLLM,8,Cad 414-D,San Andres,Catanduanes,V,,,13487.11,398028.51,,,,,,,,,,,,,,
BLLM,9,Cad 414-D,San Andres,Catanduanes,V,,,18558.20,403550.85,,,,,,,,,,,,,,
BLLM,10,Cad 414-D,San Andres,Catanduanes,V,,,18715.21,403473.54,,,,,,,,,,,,,,
BLLM,11,Cad 414-D,San Andres,Catanduanes,V,,,04345.53,405050.93,,,,,,,,,,,,,,
BLLM,12,Cad 414-D,San Andres,Catanduanes,V,,,04323.224,405148.535,,,,,,,,,,,,,,
BBM,1,Cad 414-D,San Andres,Catanduanes,V,,,,,1504007.57,402121.41,,,,,,,,,,,,
BBM,2,Cad 414-D,San Andres,Catanduanes,V,,,01676.04,05794.32,,,,,,,,,,,,,,
BBM,3,Cad 414-D,San Andres,Catanduanes,V,,,02440.23,06063.49,,,,,,,,,,,,,,
BBM,4,Cad 414-D,San Andres,Catanduanes,V,,,03064.12,07010.73,,,,,,,,,,,,,,
BBM,5,Cad 414-D,San Andres,Catanduanes,V,,,03740.29,07075.11,,,,,,,,,,,,,,
BBM,6,Cad 414-D,San Andres,Catanduanes,V,,,03994.16,07798.28,,,,,,,,,,,,,,
BBM,7,Cad 414-D,San Andres,Catanduanes,V,,,05033.93,06346.18,,,,,,,,,,,,,,
BBM,8,Cad 414-D,San Andres,Catanduanes,V,,,04318.14,04646.66,,,,,,,,,,,,,,
BBM,9,Cad 414-D,San Andres,Catanduanes,V,,,03434.33,05570.73,,,,,,,,,,,,,,
BBM,10,Cad 414-D,San Andres,Catanduanes,V,,,03398.71,04357.52,,,,,,,,,,,,,,
BBM,12,Cad 414-D,San Andres,Catanduanes,V,,,03877.38,04270.25,,,,,,,,,,,,,,
BBM,13,Cad 414-D,San Andres,Catanduanes,V,,,05011.83,03636.87,,,,,,,,,,,,,,
BBM,14,Cad 414-D,San Andres,Catanduanes,V,,,03896.16,03739.06,,,,,,,,,,,,,,
BBM,15,Cad 414-D,San Andres,Catanduanes,V,,,03588.68,03310.65,,,,,,,,,,,,,,
BBM,16,Cad 414-D,San Andres,Catanduanes,V,,,03594.38,02448.30,,,,,,,,,,,,,,
BBM,17,Cad 414-D,San Andres,Catanduanes,V,,,,,1504125.35,402160.67,,,,,,,,,,,,
BBM,18,Cad 414-D,San Andres,Catanduanes,V,,,04311.38,02084.66,,,,,,,,,,,,,,
BBM,19,Cad 414-D,San Andres,Catanduanes,V,,,04230.71,02045.97,,,,,,,,,,,,,,
BBM,20,Cad 414-D,San Andres,Catanduanes,V,,,04286.85,01613.82,,,,,,,,,,,,,,
BBM,21,Cad 414-D,San Andres,Catanduanes,V,,,21504.49,05395.66,,,,,,,,,,,,,,
BBM,22,Cad 414-D,San Andres,Catanduanes,V,,,16861.03,02600.46,,,,,,,,,,,,,,
BBM,23,Cad 414-D,San Andres,Catanduanes,V,,,15638.20,02015.27,,,,,,,,,,,,,,
BBM,24,Cad 414-D,San Andres,Catanduanes,V,,,14845.06,00161.91,,,,,,,,,,,,,,
BBM,26,Cad 414-D,San Andres,Catanduanes,V,,,,,1509835.44,395344.19,,,,,,,,,,,,
BBM,27,Cad 414-D,San Andres,Catanduanes,V,,,1000,,,,,,,,,,,,,,,
BBM,28,Cad 414-D,San Andres,Catanduanes,V,,,08265.05,396117.33,,,,,,,,,,,,,,
BBM,29,Cad 414-D,San Andres,Catanduanes,V,,,07026.01,397668.75,,,,,,,,,,,,,,
BBM,30,Cad 414-D,San Andres,Catanduanes,V,,,06856.83,397404.08,,,,,,,,,,,,,,
BBM,31,Cad 414-D,San Andres,Catanduanes,V,,,06734.85,398083.51,,,,,,,,,,,,,,
BBM,32,Cad 414-D,San Andres,Catanduanes,V,,,06449.63,397807.89,,,,,,,,,,,,,,
BBM,33,Cad 414-D,San Andres,Catanduanes,V,,,06070.05,399152.09,,,,,,,,,,,,,,
BBM,34,Cad 414-D,San Andres,Catanduanes,V,,,05766.07,398917.83,,,,,,,,,,,,,,
BBM,35,Cad 414-D,San Andres,Catanduanes,V,,,05280.48,399909.58,,,,,,,,,,,,,,
BBM,36,Cad 414-D,San Andres,Catanduanes,V,,,,,1504416.29,401637.72,,,,,,,,,,,,
BBM,37,Cad 414-D,San Andres,Catanduanes,V,,,04596.53,01660.95,,,,,,,,,,,,,,
BBM,38,Cad 414-D,San Andres,Catanduanes,V,,,04449.77,00657.41,,,,,,,,,,,,,,
BBM,39,Cad 414-D,San Andres,Catanduanes,V,,,04693.99,00723.90,,,,,,,,,,,,,,
BBM,40,Cad 414-D,San Andres,Catanduanes,V,,,04384.34,02883.41,,,,,,,,,,,,,,
BBM,41,Cad 414-D,San Andres,Catanduanes,V,,,05122.42,02379.13,,,,,,,,,,,,,,
BBM,42,Cad 414-D,San Andres,Catanduanes,V,,,05364.00,00993.52,,,,,,,,,,,,,,
BBM,43,Cad 414-D,San Andres,Catanduanes,V,,,04910.94,00115.98,,,,,,,,,,,,,,
BBM,44,Cad 414-D,San Andres,Catanduanes,V,,,04804.86,399100.59,,,,,,,,,,,,,,
BBM,45,Cad 414-D,San Andres,Catanduanes,V,,,05649.83,399521.78,,,,,,,,,,,,,,
BBM,46,Cad 414-D,San Andres,Catanduanes,V,,,,,1512156.31,399699.33,,,,,,,,,,,,
BBM,47,Cad 414-D,San Andres,Catanduanes,V,,,13662.46,400643.48,,,,,,,,,,,,,,
BBM,48,Cad 414-D,San Andres,Catanduanes,V,,,04651.71,408117.56,,,,,,,,,,,,,,
BBM,49,Cad 414-D,San Andres,Catanduanes,V,,,05581.28,406714.91,,,,,,,,,,,,,,
BBM,50,Cad 414-D,San Andres,Catanduanes,V,,,05168.16,404957.96,,,,,,,,,,,,,,
BBM,51,Cad 414-D,San Andres,Catanduanes,V,,,05395.06,403815.43,,,,,,,,,,,,,,
BBM,52,Cad 414-D,San Andres,Catanduanes,V,,,05622.73,402551.67,,,,,,,,,,,,,,
BBM,53,Cad 414-D,San Andres,Catanduanes,V,,,07068.63,399663.12,,,,,,,,,,,,,,
BBM,54,Cad 414-D,San Andres,Catanduanes,V,,,06125.16,400410.36,,,,,,,,,,,,,,
BBM,55,Cad 414-D,San Andres,Catanduanes,V,,,03041.30,407716.43,,,,,,,,,,,,,,
BBM,56,Cad 414-D,San Andres,Catanduanes,V,,,08691.05,397173.06,,,,,,,,,,,,,,
BBM,57,Cad 414-D,San Andres,Catanduanes,V,,,12111.61,397561.74,,,,,,,,,,,,,,
BBM,59,Cad 414-D,San Andres,Catanduanes,V,,,07275.99,402722.53,,,,,,,,,,,,,,
BBM,60,Cad 414-D,San Andres,Catanduanes,V,,,08251.40,399536.52,,,,,,,,,,,,,,
BBM,61-A,Cad 414-D,San Andres,Catanduanes,V,,,05880.64,402822.03,,,,,,,,,,,,,,
BBM,63,Cad 414-D,San Andres,Catanduanes,V,,,09684.03,402722.53,,,,,,,,,,,,,,
MBM,1,Cad 414-D,San Andres,Catanduanes,V,,,,,1524320.10,402722.53,,,,,,,,,,,,
MBM,2,Cad 414-D,San Andres,Catanduanes,V,,,23690.53,5877.31,,,,,,,,,,,,,,
MBM,5,Cad 414-D,San Andres,Catanduanes,V,,,11571.78,7153.60,,,,,,,,,,,,,,
MBM,6,Cad 414-D,San Andres,Catanduanes,V,,,09498.90,6283.31,,,,,,,,,,,,,,
BLLM,1,Cad 416-D,San Miguel,Catanduanes,V,13-38-42.474,124-17-59.405,,,1509024.311,424244.834,,,,,,,,,,,,
BLLM,2,Cad 416-D,San Miguel,Catanduanes,V,,,,,1509051.699,424364.591,,,,,,,,,,,,
BLLM,3,Cad 416-D,San Miguel,Catanduanes,V,,,11688.157,6743.463,,,,,,,,,,,,,,
BLLM,4,Cad 416-D,San Miguel,Catanduanes,V,,,11752.209,6946.881,,,,,,,,,,,,,,
BLLM,5,Cad 416-D,San Miguel,Catanduanes,V,,,13170.453,4024.058,,,,,,,,,,,,,,
BLLM,6,Cad 416-D,San Miguel,Catanduanes,V,,,14208.023,3759.498,,,,,,,,,,,,,,
BLLM,7,Cad 416-D,San Miguel,Catanduanes,V,,,17785.732,1633.747,,,,,,,,,,,,,,
BLLM,8,Cad 416-D,San Miguel,Catanduanes,V,,,17399.345,0624.767,,,,,,,,,,,,,,
BBM,1,Cad 416-D,San Miguel,Catanduanes,V,,,,,1508549.57,424406.37,,,,,,,,,,,,
BBM,2,Cad 416-D,San Miguel,Catanduanes,V,,,08774.87,24498.25,,,,,,,,,,,,,,
BBM,3,Cad 416-D,San Miguel,Catanduanes,V,,,09284.82,24664.40,,,,,,,,,,,,,,
BBM,4,Cad 416-D,San Miguel,Catanduanes,V,,,10201.64,24632.09,,,,,,,,,,,,,,
BBM,5,Cad 416-D,San Miguel,Catanduanes,V,,,11269.78,25865.30,,,,,,,,,,,,,,
BBM,6,Cad 416-D,San Miguel,Catanduanes,V,,,11716.87,25260.07,,,,,,,,,,,,,,
BBM,7,Cad 416-D,San Miguel,Catanduanes,V,,,12275.52,25212.06,,,,,,,,,,,,,,
BBM,8,Cad 416-D,San Miguel,Catanduanes,V,,,12742.11,25561.48,,,,,,,,,,,,,,
BBM,9,Cad 416-D,San Miguel,Catanduanes,V,,,12921.57,24711.22,,,,,,,,,,,,,,
BBM,10,Cad 416-D,San Miguel,Catanduanes,V,,,13495.44,24558.58,,,,,,,,,,,,,,
BBM,11,Cad 416-D,San Miguel,Catanduanes,V,,,13698.52,23971.25,,,,,,,,,,,,,,
BBM,12,Cad 416-D,San Miguel,Catanduanes,V,,,14753.23,24213.87,,,,,,,,,,,,,,
BBM,13,Cad 416-D,San Miguel,Catanduanes,V,,,15144.98,23161.62,,,,,,,,,,,,,,
BBM,14,Cad 416-D,San Miguel,Catanduanes,V,,,16555.75,21984.73,,,,,,,,,,,,,,
BBM,15,Cad 416-D,San Miguel,Catanduanes,V,,,17200.85,20966.91,,,,,,,,,,,,,,
BBM,16,Cad 416-D,San Miguel,Catanduanes,V,,,19057.75,21335.32,,,,,,,,,,,,,,
BBM,17,Cad 416-D,San Miguel,Catanduanes,V,,,22192.86,20964.44,,,,,,,,,,,,,,
BBM,18,Cad 416-D,San Miguel,Catanduanes,V,,,11149.44,26329.66,,,,,,,,,,,,,,
BBM,19,Cad 416-D,San Miguel,Catanduanes,V,,,11798.15,26533.26,,,,,,,,,,,,,,
BBM,20,Cad 416-D,San Miguel,Catanduanes,V,,,,,1508714.11,424854.13,,,,,,,,,,,,
BBM,21,Cad 416-D,San Miguel,Catanduanes,V,,,08843.17,25274.18,,,,,,,,,,,,,,
BBM,22,Cad 416-D,San Miguel,Catanduanes,V,,,09725.42,26030.77,,,,,,,,,,,,,,
BBM,23,Cad 416-D,San Miguel,Catanduanes,V,,,09522.31,24196.34,,,,,,,,,,,,,,
BBM,24,Cad 416-D,San Miguel,Catanduanes,V,,,09730.39,24341.83,,,,,,,,,,,,,,
BBM,25,Cad 416-D,San Miguel,Catanduanes,V,,,10129.95,24372.22,,,,,,,,,,,,,,
BBM,26,Cad 416-D,San Miguel,Catanduanes,V,,,11235.27,24193.15,,,,,,,,,,,,,,
BBM,27,Cad 416-D,San Miguel,Catanduanes,V,,,19568.14,20150.64,,,,,,,,,,,,,,
BBM,28,Cad 416-D,San Miguel,Catanduanes,V,,,18578.80,19599.29,,,,,,,,,,,,,,
BBM,29,Cad 416-D,San Miguel,Catanduanes,V,,,20383.18,17525.41,,,,,,,,,,,,,,
BBM,30,Cad 416-D,San Miguel,Catanduanes,V,,,19189.73,22452.44,,,,,,,,,,,,,,
BBM,31,Cad 416-D,San Miguel,Catanduanes,V,,,12888.40,23805.11,,,,,,,,,,,,,,
BBM,32,Cad 416-D,San Miguel,Catanduanes,V,,,13211.65,23639.46,,,,,,,,,,,,,,
BBM,33,Cad 416-D,San Miguel,Catanduanes,V,,,13630.32,23623.15,,,,,,,,,,,,,,
BBM,34,Cad 416-D,San Miguel,Catanduanes,V,,,10213.88,27903.66,,,,,,,,,,,,,,
BBM,35,Cad 416-D,San Miguel,Catanduanes,V,,,11156.14,27892.82,,,,,,,,,,,,,,
BBM,36,Cad 416-D,San Miguel,Catanduanes,V,,,12829.56,25163.88,,,,,,,,,,,,,,
BBM,37,Cad 416-D,San Miguel,Catanduanes,V,,,14971.58,25357.77,,,,,,,,,,,,,,
BBM,38,Cad 416-D,San Miguel,Catanduanes,V,,,13686.72,26943.94,,,,,,,,,,,,,,
BBM,39,Cad 416-D,San Miguel,Catanduanes,V,,,14227.21,25874.36,,,,,,,,,,,,,,
BBM,40,Cad 416-D,San Miguel,Catanduanes,V,,,16692.48,23510.08,,,,,,,,,,,,,,
BBM,41,Cad 416-D,San Miguel,Catanduanes,V,,,17412.66,23205.32,,,,,,,,,,,,,,
BBM,43,Cad 416-D,San Miguel,Catanduanes,V,,,08922.15,22432.44,,,,,,,,,,,,,,
BBM,44,Cad 416-D,San Miguel,Catanduanes,V,,,09088.97,22715.67,,,,,,,,,,,,,,
BBM,45,Cad 416-D,San Miguel,Catanduanes,V,,,09744.58,22104.00,,,,,,,,,,,,,,
BBM,46,Cad 416-D,San Miguel,Catanduanes,V,,,12549.60,22253.96,,,,,,,,,,,,,,
BBM,47,Cad 416-D,San Miguel,Catanduanes,V,,,11845.40,23290.24,,,,,,,,,,,,,,
BBM,48,Cad 416-D,San Miguel,Catanduanes,V,,,14029.96,21821.77,,,,,,,,,,,,,,
BBM,49,Cad 416-D,San Miguel,Catanduanes,V,,,,,1516229.43,420631.84,,,,,,,,,,,,
BBM,50,Cad 416-D,San Miguel,Catanduanes,V,,,17034.62,20331.95,,,,,,,,,,,,,,
BBM,51,Cad 416-D,San Miguel,Catanduanes,V,,,17770.31,18434.16,,,,,,,,,,,,,,
BBM,52,Cad 416-D,San Miguel,Catanduanes,V,,,21980.88,21246.35,,,,,,,,,,,,,,
BBM,53,Cad 416-D,San Miguel,Catanduanes,V,,,14322.76,24370.34,,,,,,,,,,,,,,
BBM,55,Cad 416-D,San Miguel,Catanduanes,V,,,19499.11,19062.79,,,,,,,,,,,,,,
BBM,56,Cad 416-D,San Miguel,Catanduanes,V,,,19198.78,17793.66,,,,,,,,,,,,,,
BBM,57,Cad 416-D,San Miguel,Catanduanes,V,,,20793.57,16941.97,,,,,,,,,,,,,,
MBM,1,Cad 416-D,San Miguel,Catanduanes,V,,,,,1513583.96,417550.83,,,,,,,,,,,,
MBM,2,Cad 416-D,San Miguel,Catanduanes,V,,,12309.12,17120.18,,,,,,,,,,,,,,
MBM,5,Cad 416-D,San Miguel,Catanduanes,V,,,17005.10,25850.28,,,,,,,,,,,,,,
MBM,12,Cad 416-D,San Miguel,Catanduanes,V,,,25000.27,20952.22,,,,,,,,,,,,,,
MBM,13,Cad 416-D,San Miguel,Catanduanes,V,,,25198.28,20876.79,,,,,,,,,,,,,,
MBM,14,Cad 416-D,San Miguel,Catanduanes,V,,,24257.77,20792.77,,,,,,,,,,,,,,
MBM,15,Cad 416-D,San Miguel,Catanduanes,V,,,24894.55,19532.78,,,,,,,,,,,,,,
BLLM,1,Cad 399-D,Viga,Catanduanes,V,13-52-37.138,124-18-31.758,,,1534671.803,425291.350,,,,,,,,,,,,
BLLM,2,Cad 399-D,Viga,Catanduanes,V,13-52-42.979,124-18-32.098,,,1534851.247,425301.584,,,,,,,,,,,,
BLLM,3,Cad 399-D,Viga,Catanduanes,V,,,,,1536487.886,431387.680,,,,,,,,,,,,
BLLM,4,Cad 399-D,Viga,Catanduanes,V,,,,,1536593.624,431563.107,,,,,,,,,,,,
BLLM,5,Cad 399-D,Viga,Catanduanes,V,,,,,1533188.479,434781.905,,,,,,,,,,,,
BLLM,6,Cad 399-D,Viga,Catanduanes,V,,,,,1533174.60,434899.157,,,,,,,,,,,,
BLLM,7,Cad 399-D,Viga,Catanduanes,V,,,,,1532556.700,428404.840,,,,,,,,,,,,
BLLM,8,Cad 399-D,Viga,Catanduanes,V,,,,,1532663.962,428398.145,,,,,,,,,,,,
BLLM,9,Cad 399-D,Viga,Catanduanes,V,,,,,1532656.328,424597.358,,,,,,,,,,,,
BLLM,10,Cad 399-D,Viga,Catanduanes,V,,,,,1532406.720,424439.242,,,,,,,,,,,,
BLLM,11,Cad 399-D,Viga,Catanduanes,V,,,,,1528244.194,420272.109,,,,,,,,,,,,
BLLM,12,Cad 399-D,Viga,Catanduanes,V,,,,,1528223.522,420158.526,,,,,,,,,,,,
BLLM,13,Cad 399-D,Viga,Catanduanes,V,,,,,1531989.791,420121.559,,,,,,,,,,,,
BLLM,14,Cad 399-D,Viga,Catanduanes,V,,,,,1532028.468,420290.990,,,,,,,,,,,,
BBM,1,Cad 399-D,Viga,Catanduanes,V,,,,,1534217.90,425117.88,,,,,,,,,,,,
BBM,2,Cad 399-D,Viga,Catanduanes,V,,,,,1534034.98,425060.33,,,,,,,,,,,,
BBM,3,Cad 399-D,Viga,Catanduanes,V,,,,,1534006.62,424670.04,,,,,,,,,,,,
BBM,4,Cad 399-D,Viga,Catanduanes,V,,,,,1534515.342,424627.79,,,,,,,,,,,,
BBM,5,Cad 399-D,Viga,Catanduanes,V,,,,,1534446.90,425126.71,,,,,,,,,,,,
BBM,6,Cad 399-D,Viga,Catanduanes,V,,,,,1534206.51,425187.43,,,,,,,,,,,,
